date,product_id,units_sold,predicted_demand,prediction_error,absolute_error,discount_percent,selling_price
2024-03-25,P003,15,17.32,-2.32,2.32,0,35000.0
2024-03-26,P003,14,16.52,-2.52,2.52,5,33250.0
2024-03-27,P003,22,20.26,1.74,1.74,0,35000.0
2024-03-28,P003,17,18.44,-1.44,1.44,10,31500.0
2024-03-29,P003,15,17.56,-2.56,2.56,10,31500.0
2024-03-30,P003,15,14.65,0.35,0.35,0,35000.0
2024-03-31,P003,14,15.11,-1.11,1.11,0,35000.0
2024-04-01,P003,13,14.85,-1.85,1.85,10,31500.0
2024-04-02,P003,21,18.87,2.13,2.13,0,35000.0
2024-04-03,P003,17,18.09,-1.09,1.09,5,33250.0
2024-04-04,P003,18,18.13,-0.13,0.13,20,28000.0
2024-04-05,P003,14,17.15,-3.15,3.15,5,33250.0
2024-04-06,P003,11,12.96,-1.96,1.96,15,29750.0
2024-04-07,P003,11,12.84,-1.84,1.84,10,31500.0
2024-04-08,P003,24,20.37,3.63,3.63,10,31500.0
2024-04-09,P003,23,19.28,3.72,3.72,0,35000.0
2024-04-10,P003,16,16.6,-0.6,0.6,20,28000.0
2024-04-11,P003,19,16.98,2.02,2.02,10,31500.0
2024-04-12,P003,20,18.21,1.79,1.79,10,31500.0
2024-04-13,P003,13,14.36,-1.36,1.36,5,33250.0
2024-04-14,P003,15,14.3,0.7,0.7,20,28000.0
2024-04-15,P003,19,18.09,0.91,0.91,15,29750.0
2024-04-16,P003,16,17.57,-1.57,1.57,15,29750.0
2024-04-17,P003,16,17.13,-1.13,1.13,20,28000.0
2024-04-18,P003,21,18.33,2.67,2.67,0,35000.0
2024-04-19,P003,21,18.24,2.76,2.76,0,35000.0
2024-04-20,P003,13,13.84,-0.84,0.84,5,33250.0
2024-04-21,P003,19,14.71,4.29,4.29,0,35000.0
2024-04-22,P003,22,17.68,4.32,4.32,5,33250.0
2024-04-23,P003,18,17.8,0.2,0.2,15,29750.0
2024-04-24,P003,19,17.86,1.14,1.14,0,35000.0
2024-04-25,P003,27,20.18,6.82,6.82,10,31500.0
2024-04-26,P003,20,19.11,0.89,0.89,10,31500.0
2024-04-27,P003,11,13.42,-2.42,2.42,10,31500.0
2024-04-28,P003,16,15.02,0.98,0.98,10,31500.0
2024-04-29,P003,15,16.83,-1.83,1.83,5,33250.0
2024-04-30,P003,17,17.54,-0.54,0.54,10,31500.0
2024-05-01,P003,25,19.19,5.81,5.81,10,31500.0
2024-05-02,P003,18,18.07,-0.07,0.07,20,28000.0
2024-05-03,P003,13,15.25,-2.25,2.25,10,31500.0
2024-05-04,P003,15,14.44,0.56,0.56,0,35000.0
2024-05-05,P003,19,16.33,2.67,2.67,0,35000.0
2024-05-06,P003,17,17.56,-0.56,0.56,0,35000.0
2024-05-07,P003,20,18.18,1.82,1.82,15,29750.0
2024-05-08,P003,11,16.56,-5.56,5.56,5,33250.0
2024-05-09,P003,13,15.42,-2.42,2.42,0,35000.0
2024-05-10,P003,21,19.14,1.86,1.86,0,35000.0
2024-05-11,P003,14,14.02,-0.02,0.02,5,33250.0
2024-05-12,P003,13,13.69,-0.69,0.69,0,35000.0
2024-05-13,P003,19,17.94,1.06,1.06,15,29750.0
2024-05-14,P003,19,17.59,1.41,1.41,5,33250.0
2024-05-15,P003,18,18.29,-0.29,0.29,0,35000.0
2024-05-16,P003,22,18.98,3.02,3.02,10,31500.0
2024-05-17,P003,15,16.33,-1.33,1.33,0,35000.0
2024-05-18,P003,15,14.33,0.67,0.67,10,31500.0
2024-05-19,P003,9,13.16,-4.16,4.16,20,28000.0
2024-05-20,P003,22,18.55,3.45,3.45,5,33250.0
2024-05-21,P003,22,18.65,3.35,3.35,0,35000.0
2024-05-22,P003,19,17.67,1.33,1.33,0,35000.0
2024-05-23,P003,20,17.99,2.01,2.01,20,28000.0
2024-05-24,P003,18,17.52,0.48,0.48,0,35000.0
2024-05-25,P003,10,13.35,-3.35,3.35,0,35000.0
2024-05-26,P003,15,14.62,0.38,0.38,15,29750.0
2024-05-27,P003,16,16.97,-0.97,0.97,0,35000.0
2024-05-28,P003,19,17.73,1.27,1.27,0,35000.0
2024-05-29,P003,17,17.21,-0.21,0.21,15,29750.0
2024-05-30,P003,18,17.29,0.71,0.71,5,33250.0
2024-05-31,P003,18,17.23,0.77,0.77,0,35000.0
2024-06-01,P003,15,13.97,1.03,1.03,0,35000.0
2024-06-02,P003,9,12.77,-3.77,3.77,0,35000.0
2024-06-03,P003,15,16.87,-1.87,1.87,0,35000.0
2024-06-04,P003,17,17.36,-0.36,0.36,0,35000.0
2024-06-05,P003,18,17.29,0.71,0.71,0,35000.0
2024-06-06,P003,19,17.05,1.95,1.95,0,35000.0
2024-06-07,P003,18,17.33,0.67,0.67,0,35000.0
2024-06-08,P003,13,13.65,-0.65,0.65,0,35000.0
2024-06-09,P003,13,13.73,-0.73,0.73,0,35000.0
2024-06-10,P003,18,17.16,0.84,0.84,0,35000.0
2024-06-11,P003,19,17.22,1.78,1.78,5,33250.0
2024-06-12,P003,14,16.7,-2.7,2.7,0,35000.0
2024-06-13,P003,21,17.26,3.74,3.74,15,29750.0
2024-06-14,P003,18,17.0,1.0,1.0,10,31500.0
2024-06-15,P003,16,13.98,2.02,2.02,0,35000.0
2024-06-16,P003,15,14.05,0.95,0.95,10,31500.0
2024-06-17,P003,9,16.55,-7.55,7.55,0,35000.0
2024-06-18,P003,14,17.23,-3.23,3.23,0,35000.0
2024-06-19,P003,17,16.87,0.13,0.13,0,35000.0
2024-06-20,P003,19,16.97,2.03,2.03,5,33250.0
2024-06-21,P003,14,16.14,-2.14,2.14,10,31500.0
2024-06-22,P003,13,13.0,0.0,0.0,10,31500.0
2024-06-23,P003,13,13.39,-0.39,0.39,0,35000.0
2024-06-24,P003,19,16.85,2.15,2.15,15,29750.0
2024-06-25,P003,22,18.17,3.83,3.83,20,28000.0
2024-06-26,P003,13,16.35,-3.35,3.35,10,31500.0
2024-06-27,P003,20,17.49,2.51,2.51,0,35000.0
2024-06-28,P003,12,15.94,-3.94,3.94,10,31500.0
2024-06-29,P003,13,13.93,-0.93,0.93,5,33250.0
2024-06-30,P003,15,14.01,0.99,0.99,15,29750.0
2024-07-01,P003,19,17.43,1.57,1.57,5,33250.0
2024-07-02,P003,17,17.08,-0.08,0.08,15,29750.0
2024-07-03,P003,16,18.22,-2.22,2.22,0,35000.0
2024-07-04,P003,22,18.58,3.42,3.42,5,33250.0
2024-07-05,P003,21,18.52,2.48,2.48,0,35000.0
2024-07-06,P003,13,14.3,-1.3,1.3,20,28000.0
2024-07-07,P003,15,13.98,1.02,1.02,20,28000.0
2024-07-08,P003,19,17.93,1.07,1.07,10,31500.0
2024-07-09,P003,21,17.99,3.01,3.01,20,28000.0
2024-07-10,P003,23,18.7,4.3,4.3,15,29750.0
2024-07-11,P003,13,16.28,-3.28,3.28,0,35000.0
2024-07-12,P003,15,16.59,-1.59,1.59,20,28000.0
2024-07-13,P003,12,13.34,-1.34,1.34,10,31500.0
2024-07-14,P003,11,13.51,-2.51,2.51,5,33250.0
2024-07-15,P003,23,18.08,4.92,4.92,10,31500.0
2024-07-16,P003,11,16.36,-5.36,5.36,10,31500.0
2024-07-17,P003,19,17.97,1.03,1.03,10,31500.0
2024-07-18,P003,17,17.58,-0.58,0.58,0,35000.0
2024-07-19,P003,18,17.49,0.51,0.51,0,35000.0
2024-07-20,P003,13,13.93,-0.93,0.93,5,33250.0
2024-07-21,P003,17,15.23,1.77,1.77,20,28000.0
2024-07-22,P003,17,17.69,-0.69,0.69,0,35000.0
2024-07-23,P003,15,17.79,-2.79,2.79,20,28000.0
2024-07-24,P003,12,16.94,-4.94,4.94,10,31500.0
2024-07-25,P003,21,17.65,3.35,3.35,5,33250.0
2024-07-26,P003,23,17.9,5.1,5.1,20,28000.0
2024-07-27,P003,18,14.74,3.26,3.26,15,29750.0
2024-07-28,P003,17,15.17,1.83,1.83,5,33250.0
2024-07-29,P003,21,18.61,2.39,2.39,5,33250.0
2024-07-30,P003,21,18.5,2.5,2.5,15,29750.0
2024-07-31,P003,18,18.51,-0.51,0.51,0,35000.0
2024-08-01,P003,22,20.04,1.96,1.96,0,35000.0
2024-08-02,P003,16,17.64,-1.64,1.64,15,29750.0
2024-08-03,P003,23,19.1,3.9,3.9,0,35000.0
2024-08-04,P003,8,12.09,-4.09,4.09,15,29750.0
2024-08-05,P003,22,19.29,2.71,2.71,15,29750.0
2024-08-06,P003,17,17.72,-0.72,0.72,10,31500.0
2024-08-07,P003,13,16.05,-3.05,3.05,10,31500.0
2024-08-08,P003,12,15.11,-3.11,3.11,10,31500.0
2024-08-09,P003,15,16.4,-1.4,1.4,10,31500.0
2024-08-10,P003,20,17.17,2.83,2.83,15,29750.0
2024-08-11,P003,13,13.2,-0.2,0.2,0,35000.0
2024-08-12,P003,14,17.05,-3.05,3.05,0,35000.0
2024-08-13,P003,19,17.78,1.22,1.22,0,35000.0
2024-08-14,P003,18,17.8,0.2,0.2,0,35000.0
2024-08-15,P003,16,17.99,-1.99,1.99,0,35000.0
2024-08-16,P003,22,18.38,3.62,3.62,5,33250.0
2024-08-17,P003,14,14.33,-0.33,0.33,0,35000.0
2024-08-18,P003,14,13.83,0.17,0.17,5,33250.0
2024-08-19,P003,16,17.7,-1.7,1.7,15,29750.0
2024-08-20,P003,18,18.09,-0.09,0.09,0,35000.0
2024-08-21,P003,15,17.73,-2.73,2.73,15,29750.0
2024-08-22,P003,20,17.96,2.04,2.04,15,29750.0
2024-08-23,P003,22,19.22,2.78,2.78,0,35000.0
2024-08-24,P003,13,13.41,-0.41,0.41,0,35000.0
2024-08-25,P003,12,13.44,-1.44,1.44,0,35000.0
2024-08-26,P003,17,17.44,-0.44,0.44,20,28000.0
2024-08-27,P003,19,18.13,0.87,0.87,0,35000.0
2024-08-28,P003,16,17.06,-1.06,1.06,10,31500.0
2024-08-29,P003,22,18.78,3.22,3.22,20,28000.0
2024-08-30,P003,21,18.37,2.63,2.63,0,35000.0
2024-08-31,P003,13,13.61,-0.61,0.61,5,33250.0
2024-09-01,P003,15,14.63,0.37,0.37,15,29750.0
2024-09-02,P003,15,17.3,-2.3,2.3,10,31500.0
2024-09-03,P003,16,16.91,-0.91,0.91,0,35000.0
2024-09-04,P003,22,18.55,3.45,3.45,20,28000.0
2024-09-05,P003,16,16.79,-0.79,0.79,10,31500.0
2024-09-06,P003,20,17.9,2.1,2.1,15,29750.0
2024-09-07,P003,15,14.59,0.41,0.41,5,33250.0
2024-09-08,P003,8,12.82,-4.82,4.82,5,33250.0
2024-09-09,P003,23,18.96,4.04,4.04,10,31500.0
2024-09-10,P003,15,16.7,-1.7,1.7,10,31500.0
2024-09-11,P003,15,17.19,-2.19,2.19,5,33250.0
2024-09-12,P003,25,19.29,5.71,5.71,5,33250.0
2024-09-13,P003,13,16.59,-3.59,3.59,0,35000.0
2024-09-14,P003,19,15.54,3.46,3.46,0,35000.0
2024-09-15,P003,19,15.79,3.21,3.21,0,35000.0
2024-09-16,P003,17,18.59,-1.59,1.59,5,33250.0
2024-09-17,P003,18,18.86,-0.86,0.86,15,29750.0
2024-09-18,P003,22,19.79,2.21,2.21,0,35000.0
2024-09-19,P003,23,20.88,2.12,2.12,0,35000.0
2024-09-20,P003,18,19.37,-1.37,1.37,5,33250.0
2024-09-21,P003,20,16.83,3.17,3.17,0,35000.0
2024-09-22,P003,13,14.47,-1.47,1.47,0,35000.0
2024-09-23,P003,21,19.39,1.61,1.61,5,33250.0
2024-09-24,P003,14,17.35,-3.35,3.35,0,35000.0
2024-09-25,P003,14,17.7,-3.7,3.7,5,33250.0
2024-09-26,P003,22,20.47,1.53,1.53,10,31500.0
2024-09-27,P003,12,16.61,-4.61,4.61,15,29750.0
2024-09-28,P003,10,12.97,-2.97,2.97,5,33250.0
2024-09-29,P003,18,15.72,2.28,2.28,0,35000.0
2024-09-30,P003,23,20.04,2.96,2.96,0,35000.0
2024-10-01,P003,28,26.03,1.97,1.97,15,29750.0
2024-10-02,P003,27,25.09,1.91,1.91,10,31500.0
2024-10-03,P003,21,22.87,-1.87,1.87,0,35000.0
2024-10-04,P003,26,23.73,2.27,2.27,5,33250.0
2024-10-05,P003,24,21.09,2.91,2.91,20,28000.0
2024-10-06,P003,21,19.53,1.47,1.47,15,29750.0
2024-10-07,P003,22,23.1,-1.1,1.1,5,33250.0
2024-10-08,P003,36,31.27,4.73,4.73,10,31500.0
2024-10-09,P003,21,22.6,-1.6,1.6,0,35000.0
2024-10-10,P003,21,22.55,-1.55,1.55,5,33250.0
2024-10-11,P003,27,24.18,2.82,2.82,5,33250.0
2024-10-12,P003,15,15.99,-0.99,0.99,5,33250.0
2024-10-13,P003,20,18.29,1.71,1.71,10,31500.0
2024-10-14,P003,24,23.71,0.29,0.29,15,29750.0
2024-10-15,P003,27,25.96,1.04,1.04,10,31500.0
2024-10-16,P003,26,24.57,1.43,1.43,10,31500.0
2024-10-17,P003,30,25.45,4.55,4.55,5,33250.0
2024-10-18,P003,30,25.85,4.15,4.15,20,28000.0
2024-10-19,P003,12,13.3,-1.3,1.3,0,35000.0
2024-10-20,P003,14,15.69,-1.69,1.69,15,29750.0
2024-10-21,P003,25,24.3,0.7,0.7,0,35000.0
2024-10-22,P003,25,24.33,0.67,0.67,5,33250.0
2024-10-23,P003,18,23.3,-5.3,5.3,5,33250.0
2024-10-24,P003,22,23.44,-1.44,1.44,0,35000.0
2024-10-25,P003,24,24.16,-0.16,0.16,15,29750.0
2024-10-26,P003,20,19.43,0.57,0.57,0,35000.0
2024-10-27,P003,23,20.93,2.07,2.07,15,29750.0
2024-10-28,P003,25,25.0,0.0,0.0,10,31500.0
2024-10-29,P003,23,23.88,-0.88,0.88,0,35000.0
2024-10-30,P003,21,23.39,-2.39,2.39,10,31500.0
2024-10-31,P003,22,22.85,-0.85,0.85,0,35000.0
2024-11-01,P003,22,23.34,-1.34,1.34,0,35000.0
2024-11-02,P003,23,21.48,1.52,1.52,0,35000.0
2024-11-03,P003,20,20.12,-0.12,0.12,5,33250.0
2024-11-04,P003,32,25.49,6.51,6.51,0,35000.0
2024-11-05,P003,27,25.51,1.49,1.49,15,29750.0
2024-11-06,P003,28,25.17,2.83,2.83,0,35000.0
2024-11-07,P003,30,26.58,3.42,3.42,0,35000.0
2024-11-08,P003,20,24.09,-4.09,4.09,15,29750.0
2024-11-09,P003,20,20.46,-0.46,0.46,20,28000.0
2024-11-10,P003,19,19.95,-0.95,0.95,0,35000.0
2024-11-11,P003,26,26.45,-0.45,0.45,5,33250.0
2024-11-12,P003,22,25.37,-3.37,3.37,10,31500.0
2024-11-13,P003,34,26.11,7.89,7.89,0,35000.0
2024-11-14,P003,25,24.66,0.34,0.34,5,33250.0
2024-11-15,P003,22,24.24,-2.24,2.24,10,31500.0
2024-11-16,P003,22,21.52,0.48,0.48,15,29750.0
2024-11-17,P003,27,22.82,4.18,4.18,0,35000.0
2024-11-18,P003,27,26.58,0.42,0.42,15,29750.0
2024-11-19,P003,30,27.48,2.52,2.52,20,28000.0
2024-11-20,P003,21,23.64,-2.64,2.64,0,35000.0
2024-11-21,P003,30,26.87,3.13,3.13,20,28000.0
2024-11-22,P003,25,25.37,-0.37,0.37,20,28000.0
2024-11-23,P003,23,22.36,0.64,0.64,0,35000.0
2024-11-24,P003,25,23.18,1.82,1.82,0,35000.0
2024-11-25,P003,21,23.86,-2.86,2.86,0,35000.0
2024-11-26,P003,29,26.47,2.53,2.53,0,35000.0
2024-11-27,P003,29,27.71,1.29,1.29,15,29750.0
2024-11-28,P003,20,23.53,-3.53,3.53,15,29750.0
2024-11-29,P003,19,22.42,-3.42,3.42,5,33250.0
2024-11-30,P003,17,19.08,-2.08,2.08,0,35000.0
2024-12-01,P003,16,18.29,-2.29,2.29,0,35000.0
2024-12-02,P003,21,24.32,-3.32,3.32,0,35000.0
2024-12-03,P003,19,23.17,-4.17,4.17,5,33250.0
2024-12-04,P003,22,22.96,-0.96,0.96,0,35000.0
2024-12-05,P003,26,25.05,0.95,0.95,5,33250.0
2024-12-06,P003,24,25.03,-1.03,1.03,5,33250.0
2024-12-07,P003,21,20.29,0.71,0.71,0,35000.0
2024-12-08,P003,22,21.24,0.76,0.76,10,31500.0
2024-12-09,P003,26,24.91,1.09,1.09,0,35000.0
2024-12-10,P003,30,27.46,2.54,2.54,10,31500.0
2024-12-11,P003,22,24.31,-2.31,2.31,10,31500.0
2024-12-12,P003,24,24.75,-0.75,0.75,10,31500.0
2024-12-13,P003,22,24.29,-2.29,2.29,10,31500.0
2024-12-14,P003,19,19.48,-0.48,0.48,0,35000.0
2024-12-15,P003,24,21.3,2.7,2.7,10,31500.0
2024-12-16,P003,29,25.82,3.18,3.18,0,35000.0
2024-12-17,P003,25,24.94,0.06,0.06,5,33250.0
2024-12-18,P003,22,23.55,-1.55,1.55,5,33250.0
2024-12-19,P003,28,24.44,3.56,3.56,5,33250.0
2024-12-20,P003,26,24.6,1.4,1.4,5,33250.0
2024-12-21,P003,18,19.1,-1.1,1.1,5,33250.0
2024-12-22,P003,21,19.47,1.53,1.53,5,33250.0
2024-12-23,P003,39,31.4,7.6,7.6,0,35000.0
2024-12-24,P003,22,23.69,-1.69,1.69,15,29750.0
2024-12-25,P003,23,24.7,-1.7,1.7,5,33250.0
2024-12-26,P003,15,20.94,-5.94,5.94,0,35000.0
2024-12-27,P003,24,23.59,0.41,0.41,0,35000.0
2024-12-28,P003,12,14.58,-2.58,2.58,0,35000.0
2024-12-29,P003,14,15.03,-1.03,1.03,15,29750.0
2024-12-30,P003,23,23.19,-0.19,0.19,5,33250.0
2024-12-31,P003,24,24.56,-0.56,0.56,5,33250.0
2025-01-01,P003,20,22.18,-2.18,2.18,15,29750.0
2025-01-02,P003,19,20.73,-1.73,1.73,10,31500.0
2025-01-03,P003,24,23.58,0.42,0.42,15,29750.0
2025-01-04,P003,19,19.01,-0.01,0.01,0,35000.0
2025-01-05,P003,17,18.12,-1.12,1.12,5,33250.0
2025-01-06,P003,21,21.99,-0.99,0.99,0,35000.0
2025-01-07,P003,19,21.19,-2.19,2.19,0,35000.0
2025-01-08,P003,25,22.91,2.09,2.09,20,28000.0
2025-01-09,P003,15,17.7,-2.7,2.7,0,35000.0
2025-01-10,P003,28,23.84,4.16,4.16,0,35000.0
2025-01-11,P003,13,14.21,-1.21,1.21,0,35000.0
2025-01-12,P003,14,14.23,-0.23,0.23,0,35000.0
2025-01-13,P003,22,21.84,0.16,0.16,5,33250.0
2025-01-14,P003,23,21.65,1.35,1.35,5,33250.0
2025-01-15,P003,21,21.46,-0.46,0.46,5,33250.0
2025-01-16,P003,15,18.02,-3.02,3.02,10,31500.0
2025-01-17,P003,20,19.81,0.19,0.19,5,33250.0
2025-01-18,P003,19,17.76,1.24,1.24,0,35000.0
2025-01-19,P003,17,17.03,-0.03,0.03,0,35000.0
2025-01-20,P003,16,19.14,-3.14,3.14,15,29750.0
2025-01-21,P003,21,20.64,0.36,0.36,20,28000.0
2025-01-22,P003,20,21.27,-1.27,1.27,15,29750.0
2025-01-23,P003,26,22.1,3.9,3.9,5,33250.0
2025-01-24,P003,20,19.77,0.23,0.23,0,35000.0
2025-01-25,P003,17,16.85,0.15,0.15,10,31500.0
2025-01-26,P003,20,17.79,2.21,2.21,0,35000.0
2025-01-27,P003,23,21.63,1.37,1.37,10,31500.0
2025-01-28,P003,22,21.15,0.85,0.85,15,29750.0
2025-01-29,P003,20,20.43,-0.43,0.43,15,29750.0
2025-01-30,P003,23,21.46,1.54,1.54,0,35000.0
2025-01-31,P003,18,19.45,-1.45,1.45,0,35000.0
2025-02-01,P003,18,17.64,0.36,0.36,5,33250.0
2025-02-02,P003,15,16.22,-1.22,1.22,5,33250.0
2025-02-03,P003,23,20.65,2.35,2.35,10,31500.0
2025-02-04,P003,23,20.88,2.12,2.12,0,35000.0
2025-02-05,P003,22,20.98,1.02,1.02,10,31500.0
2025-02-06,P003,23,21.25,1.75,1.75,5,33250.0
2025-02-07,P003,25,22.3,2.7,2.7,0,35000.0
2025-02-08,P003,16,16.8,-0.8,0.8,5,33250.0
2025-02-09,P003,19,17.63,1.37,1.37,5,33250.0
2025-02-10,P003,24,21.4,2.6,2.6,15,29750.0
2025-02-11,P003,20,20.93,-0.93,0.93,5,33250.0
2025-02-12,P003,21,21.1,-0.1,0.1,0,35000.0
2025-02-13,P003,18,20.21,-2.21,2.21,5,33250.0
2025-02-14,P003,24,21.86,2.14,2.14,0,35000.0
2025-02-15,P003,18,17.24,0.76,0.76,0,35000.0
2025-02-16,P003,24,20.24,3.76,3.76,0,35000.0
2025-02-17,P003,26,22.6,3.4,3.4,15,29750.0
2025-02-18,P003,23,21.99,1.01,1.01,0,35000.0
2025-02-19,P003,21,21.69,-0.69,0.69,10,31500.0
2025-02-20,P003,23,21.53,1.47,1.47,5,33250.0
2025-02-21,P003,22,21.74,0.26,0.26,5,33250.0
2025-02-22,P003,14,16.08,-2.08,2.08,20,28000.0
2025-02-23,P003,9,13.45,-4.45,4.45,10,31500.0
2025-02-24,P003,14,16.96,-2.96,2.96,0,35000.0
2025-02-25,P003,19,19.91,-0.91,0.91,5,33250.0
2025-02-26,P003,19,21.07,-2.07,2.07,10,31500.0
2025-02-27,P003,29,24.9,4.1,4.1,0,35000.0
2025-02-28,P003,23,22.51,0.49,0.49,15,29750.0
2025-03-01,P003,16,16.87,-0.87,0.87,5,33250.0
2025-03-02,P003,14,15.8,-1.8,1.8,5,33250.0
2025-03-03,P003,17,19.09,-2.09,2.09,20,28000.0
2025-03-04,P003,24,21.1,2.9,2.9,5,33250.0
2025-03-05,P003,19,20.2,-1.2,1.2,0,35000.0
2025-03-06,P003,16,18.49,-2.49,2.49,0,35000.0
2025-03-07,P003,25,22.95,2.05,2.05,0,35000.0
2025-03-08,P003,14,15.64,-1.64,1.64,10,31500.0
2025-03-09,P003,13,15.1,-2.1,2.1,10,31500.0
2025-03-10,P003,25,21.75,3.25,3.25,0,35000.0
2025-03-11,P003,19,19.94,-0.94,0.94,0,35000.0
2025-03-12,P003,20,20.47,-0.47,0.47,0,35000.0
2025-03-13,P003,24,21.2,2.8,2.8,15,29750.0
2025-03-14,P003,27,22.27,4.73,4.73,0,35000.0
2025-03-15,P003,13,14.95,-1.95,1.95,0,35000.0
2025-03-16,P003,18,17.31,0.69,0.69,0,35000.0
2025-03-17,P003,22,19.96,2.04,2.04,5,33250.0
2025-03-18,P003,19,19.59,-0.59,0.59,5,33250.0
2025-03-19,P003,13,19.16,-6.16,6.16,0,35000.0
2025-03-20,P003,24,20.39,3.61,3.61,10,31500.0
2025-03-21,P003,20,20.08,-0.08,0.08,15,29750.0
2025-03-22,P003,16,16.52,-0.52,0.52,5,33250.0
2025-03-23,P003,15,17.26,-2.26,2.26,0,35000.0
2025-03-24,P003,20,19.33,0.67,0.67,5,33250.0
2025-03-25,P003,19,19.05,-0.05,0.05,5,33250.0
2025-03-26,P003,11,15.41,-4.41,4.41,10,31500.0
2025-03-27,P003,22,20.35,1.65,1.65,10,31500.0
2025-03-28,P003,24,20.32,3.68,3.68,5,33250.0
2025-03-29,P003,16,16.26,-0.26,0.26,15,29750.0
2025-03-30,P003,20,18.27,1.73,1.73,0,35000.0
2025-03-31,P003,18,18.71,-0.71,0.71,10,31500.0
2025-04-01,P003,16,16.24,-0.24,0.24,5,33250.0
2025-04-02,P003,14,15.76,-1.76,1.76,0,35000.0
2025-04-03,P003,13,15.91,-2.91,2.91,10,31500.0
2025-04-04,P003,19,17.96,1.04,1.04,0,35000.0
2025-04-05,P003,20,16.95,3.05,3.05,10,31500.0
2025-04-06,P003,20,17.37,2.63,2.63,5,33250.0
2025-04-07,P003,25,20.39,4.61,4.61,15,29750.0
2025-04-08,P003,22,19.84,2.16,2.16,0,35000.0
2025-04-09,P003,17,18.59,-1.59,1.59,15,29750.0
2025-04-10,P003,13,16.6,-3.6,3.6,20,28000.0
2025-04-11,P003,20,18.64,1.36,1.36,15,29750.0
2025-04-12,P003,14,14.67,-0.67,0.67,5,33250.0
2025-04-13,P003,14,14.82,-0.82,0.82,5,33250.0
2025-04-14,P003,19,17.41,1.59,1.59,10,31500.0
2025-04-15,P003,15,17.14,-2.14,2.14,0,35000.0
2025-04-16,P003,19,17.66,1.34,1.34,15,29750.0
2025-04-17,P003,18,18.3,-0.3,0.3,20,28000.0
2025-04-18,P003,13,16.25,-3.25,3.25,5,33250.0
2025-04-19,P003,10,13.01,-3.01,3.01,5,33250.0
2025-04-20,P003,13,13.43,-0.43,0.43,0,35000.0
2025-04-21,P003,14,16.8,-2.8,2.8,5,33250.0
2025-04-22,P003,18,16.91,1.09,1.09,0,35000.0
2025-04-23,P003,18,17.36,0.64,0.64,10,31500.0
2025-04-24,P003,20,17.67,2.33,2.33,20,28000.0
2025-04-25,P003,16,16.75,-0.75,0.75,0,35000.0
2025-04-26,P003,12,13.66,-1.66,1.66,0,35000.0
2025-04-27,P003,16,14.69,1.31,1.31,15,29750.0
2025-04-28,P003,14,16.1,-2.1,2.1,0,35000.0
2025-04-29,P003,12,16.51,-4.51,4.51,0,35000.0
2025-04-30,P003,14,16.4,-2.4,2.4,5,33250.0
2025-05-01,P003,18,17.46,0.54,0.54,0,35000.0
2025-05-02,P003,14,16.21,-2.21,2.21,5,33250.0
2025-05-03,P003,11,12.33,-1.33,1.33,5,33250.0
2025-05-04,P003,10,12.05,-2.05,2.05,5,33250.0
2025-05-05,P003,13,15.87,-2.87,2.87,0,35000.0
2025-05-06,P003,25,19.4,5.6,5.6,10,31500.0
2025-05-07,P003,14,16.1,-2.1,2.1,0,35000.0
2025-05-08,P003,17,16.2,0.8,0.8,0,35000.0
2025-05-09,P003,15,16.13,-1.13,1.13,15,29750.0
2025-05-10,P003,14,13.32,0.68,0.68,10,31500.0
2025-05-11,P003,12,12.82,-0.82,0.82,5,33250.0
2025-05-12,P003,17,16.76,0.24,0.24,0,35000.0
2025-05-13,P003,14,15.92,-1.92,1.92,0,35000.0
2025-05-14,P003,22,17.47,4.53,4.53,10,31500.0
2025-05-15,P003,18,16.59,1.41,1.41,5,33250.0
2025-05-16,P003,18,17.23,0.77,0.77,15,29750.0
2025-05-17,P003,21,15.86,5.14,5.14,10,31500.0
2025-05-18,P003,14,13.83,0.17,0.17,20,28000.0
2025-05-19,P003,18,16.78,1.22,1.22,0,35000.0
2025-05-20,P003,20,17.99,2.01,2.01,10,31500.0
2025-05-21,P003,20,18.8,1.2,1.2,10,31500.0
2025-05-22,P003,19,18.29,0.71,0.71,0,35000.0
2025-05-23,P003,20,18.33,1.67,1.67,10,31500.0
2025-05-24,P003,16,15.43,0.57,0.57,15,29750.0
2025-05-25,P003,14,13.94,0.06,0.06,10,31500.0
2025-05-26,P003,19,17.96,1.04,1.04,20,28000.0
2025-05-27,P003,20,18.51,1.49,1.49,15,29750.0
2025-05-28,P003,18,18.3,-0.3,0.3,5,33250.0
2025-05-29,P003,27,19.6,7.4,7.4,0,35000.0
2025-05-30,P003,19,18.44,0.56,0.56,10,31500.0
2025-05-31,P003,7,9.83,-2.83,2.83,0,35000.0
2025-06-01,P003,17,14.8,2.2,2.2,0,35000.0
2025-06-02,P003,22,19.46,2.54,2.54,5,33250.0
2025-06-03,P003,24,20.09,3.91,3.91,0,35000.0
2025-06-04,P003,17,17.43,-0.43,0.43,0,35000.0
2025-06-05,P003,23,20.2,2.8,2.8,15,29750.0
2025-06-06,P003,14,16.25,-2.25,2.25,10,31500.0
2025-06-07,P003,14,14.5,-0.5,0.5,10,31500.0
2025-06-08,P003,15,15.21,-0.21,0.21,0,35000.0
2025-06-09,P003,17,17.09,-0.09,0.09,10,31500.0
2025-06-10,P003,19,17.18,1.82,1.82,15,29750.0
