date,product_id,region,units_sold,original_price,discount_percent,selling_price
2025-02-23,P027,East,19,78000,5,74100.0
2025-02-24,P027,West,19,78000,10,70200.0
2025-02-25,P027,South,18,78000,15,66300.0
2025-02-26,P027,Central,22,78000,15,66300.0
2025-02-27,P027,East,17,78000,0,78000.0
2025-02-28,P027,East,19,78000,5,74100.0
2025-03-01,P027,North,16,78000,20,62400.0
2025-03-02,P027,North,15,78000,0,78000.0
2025-03-03,P027,East,11,78000,0,78000.0
2025-03-04,P027,Central,17,78000,0,78000.0
2025-03-05,P027,Central,22,78000,10,70200.0
2025-03-06,P027,South,15,78000,5,74100.0
2025-03-07,P027,South,23,78000,15,66300.0
2025-03-08,P027,South,12,78000,20,62400.0
2025-03-09,P027,East,17,78000,5,74100.0
2025-03-10,P027,Central,14,78000,5,74100.0
2025-03-11,P027,South,16,78000,5,74100.0
2025-03-12,P027,East,14,78000,10,70200.0
2025-03-13,P027,West,17,78000,5,74100.0
2025-03-14,P027,East,20,78000,10,70200.0
2025-03-15,P027,North,12,78000,15,66300.0
2025-03-16,P027,South,13,78000,20,62400.0
2025-03-17,P027,West,22,78000,15,66300.0
2025-03-18,P027,South,18,78000,0,78000.0
2025-03-19,P027,Central,19,78000,5,74100.0
2025-03-20,P027,West,14,78000,0,78000.0
2025-03-21,P027,West,18,78000,20,62400.0
2025-03-22,P027,West,18,78000,5,74100.0
2025-03-23,P027,Central,15,78000,10,70200.0
2025-03-24,P027,West,13,78000,0,78000.0
2025-03-25,P027,West,17,78000,5,74100.0
2025-03-26,P027,South,17,78000,0,78000.0
2025-03-27,P027,South,19,78000,0,78000.0
2025-03-28,P027,North,17,78000,0,78000.0
2025-03-29,P027,Central,15,78000,5,74100.0
2025-03-30,P027,East,15,78000,5,74100.0
2025-03-31,P027,South,9,78000,15,66300.0
2025-04-01,P027,Central,10,78000,0,78000.0
2025-04-02,P027,North,16,78000,0,78000.0
2025-04-03,P027,South,16,78000,0,78000.0
2025-04-04,P027,South,10,78000,0,78000.0
2025-04-05,P027,West,11,78000,0,78000.0
2025-04-06,P027,West,11,78000,0,78000.0
2025-04-07,P027,North,11,78000,10,70200.0
2025-04-08,P027,North,13,78000,0,78000.0
2025-04-09,P027,West,12,78000,10,70200.0
2025-04-10,P027,South,16,78000,5,74100.0
2025-04-11,P027,North,17,78000,10,70200.0
2025-04-12,P027,North,15,78000,15,66300.0
2025-04-13,P027,West,13,78000,10,70200.0
2025-04-14,P027,Central,16,78000,10,70200.0
2025-04-15,P027,South,13,78000,10,70200.0
2025-04-16,P027,Central,16,78000,5,74100.0
2025-04-17,P027,East,17,78000,15,66300.0
2025-04-18,P027,West,15,78000,5,74100.0
2025-04-19,P027,East,14,78000,20,62400.0
2025-04-20,P027,West,13,78000,0,78000.0
2025-04-21,P027,East,17,78000,10,70200.0
2025-04-22,P027,Central,15,78000,10,70200.0
2025-04-23,P027,West,15,78000,5,74100.0
2025-04-24,P027,West,18,78000,5,74100.0
2025-04-25,P027,Central,15,78000,5,74100.0
2025-04-26,P027,Central,12,78000,20,62400.0
2025-04-27,P027,West,11,78000,0,78000.0
2025-04-28,P027,South,16,78000,5,74100.0
2025-04-29,P027,West,9,78000,5,74100.0
2025-04-30,P027,South,16,78000,0,78000.0
2025-05-01,P027,West,12,78000,0,78000.0
2025-05-02,P027,Central,15,78000,15,66300.0
2025-05-03,P027,Central,7,78000,15,66300.0
2025-05-04,P027,West,15,78000,0,78000.0
2025-05-05,P027,East,15,78000,0,78000.0
2025-05-06,P027,South,9,78000,0,78000.0
2025-05-07,P027,Central,12,78000,5,74100.0
2025-05-08,P027,East,14,78000,0,78000.0
2025-05-09,P027,South,13,78000,20,62400.0
2025-05-10,P027,West,13,78000,0,78000.0
2025-05-11,P027,South,9,78000,20,62400.0
2025-05-12,P027,South,15,78000,5,74100.0
2025-05-13,P027,West,18,78000,5,74100.0
2025-05-14,P027,West,15,78000,5,74100.0
2025-05-15,P027,Central,15,78000,20,62400.0
2025-05-16,P027,West,13,78000,10,70200.0
2025-05-17,P027,South,14,78000,15,66300.0
2025-05-18,P027,West,17,78000,15,66300.0
2025-05-19,P027,North,13,78000,5,74100.0
2025-05-20,P027,East,16,78000,0,78000.0
2025-05-21,P027,East,17,78000,10,70200.0
2025-05-22,P027,West,11,78000,0,78000.0
2025-05-23,P027,Central,21,78000,5,74100.0
2025-05-24,P027,South,15,78000,5,74100.0
2025-05-25,P027,East,16,78000,10,70200.0
2025-05-26,P027,South,14,78000,0,78000.0
2025-05-27,P027,North,16,78000,10,70200.0
2025-05-28,P027,North,15,78000,20,62400.0
2025-05-29,P027,East,17,78000,0,78000.0
2025-05-30,P027,North,9,78000,0,78000.0
2025-05-31,P027,West,13,78000,5,74100.0
2025-06-01,P027,South,11,78000,0,78000.0
2025-06-02,P027,East,17,78000,0,78000.0
2025-06-03,P027,East,15,78000,5,74100.0
2025-06-04,P027,East,12,78000,0,78000.0
2025-06-05,P027,Central,18,78000,10,70200.0
2025-06-06,P027,West,12,78000,0,78000.0
2025-06-07,P027,East,14,78000,0,78000.0
2025-06-08,P027,North,14,78000,5,74100.0
2025-06-09,P027,Central,13,78000,10,70200.0
2025-06-10,P027,Central,14,78000,0,78000.0
2025-06-11,P027,Central,12,78000,15,66300.0
2025-06-12,P027,East,14,78000,5,74100.0
2025-06-13,P027,West,14,78000,5,74100.0
2025-06-14,P027,East,17,78000,15,66300.0
2025-06-15,P027,South,9,78000,10,70200.0
2025-06-16,P027,North,16,78000,0,78000.0
2025-06-17,P027,West,15,78000,5,74100.0
2025-06-18,P027,West,16,78000,0,78000.0
2025-06-19,P027,East,16,78000,0,78000.0
2025-06-20,P027,East,17,78000,0,78000.0
2025-06-21,P027,East,17,78000,5,74100.0
2025-06-22,P027,East,8,78000,0,78000.0
2025-06-23,P027,West,12,78000,5,74100.0
2025-06-24,P027,Central,18,78000,15,66300.0
2025-06-25,P027,East,16,78000,0,78000.0
2025-06-26,P027,Central,17,78000,0,78000.0
2025-06-27,P027,South,16,78000,5,74100.0
2025-06-28,P027,Central,12,78000,0,78000.0
2025-06-29,P027,East,10,78000,0,78000.0
2025-06-30,P027,Central,17,78000,15,66300.0
2025-07-01,P027,West,19,78000,0,78000.0
2025-07-02,P027,South,17,78000,0,78000.0
2025-07-03,P027,South,14,78000,5,74100.0
2025-07-04,P027,West,19,78000,10,70200.0
2025-07-05,P027,North,14,78000,20,62400.0
2025-07-06,P027,East,13,78000,15,66300.0
2025-07-07,P027,South,16,78000,5,74100.0
2025-07-08,P027,North,16,78000,10,70200.0
2025-07-09,P027,Central,13,78000,10,70200.0
2025-07-10,P027,West,14,78000,10,70200.0
2025-07-11,P027,West,23,78000,5,74100.0
2025-07-12,P027,Central,14,78000,0,78000.0
2025-07-13,P027,Central,13,78000,5,74100.0
2025-07-14,P027,North,14,78000,10,70200.0
2025-07-15,P027,East,18,78000,5,74100.0
2025-07-16,P027,West,13,78000,10,70200.0
2025-07-17,P027,East,19,78000,0,78000.0
2025-07-18,P027,Central,11,78000,0,78000.0
2025-07-19,P027,West,10,78000,5,74100.0
2025-07-20,P027,South,13,78000,0,78000.0
2025-07-21,P027,Central,17,78000,0,78000.0
2025-07-22,P027,East,15,78000,0,78000.0
2025-07-23,P027,Central,16,78000,5,74100.0
2025-07-24,P027,South,15,78000,15,66300.0
2025-07-25,P027,Central,9,78000,10,70200.0
2025-07-26,P027,North,14,78000,10,70200.0
2025-07-27,P027,North,8,78000,15,66300.0
2025-07-28,P027,West,18,78000,10,70200.0
2025-07-29,P027,Central,17,78000,10,70200.0
2025-07-30,P027,West,15,78000,10,70200.0
2025-07-31,P027,East,12,78000,10,70200.0
2025-08-01,P027,Central,15,78000,0,78000.0
2025-08-02,P027,West,11,78000,20,62400.0
2025-08-03,P027,Central,15,78000,0,78000.0
2025-08-04,P027,South,22,78000,0,78000.0
2025-08-05,P027,North,17,78000,15,66300.0
2025-08-06,P027,Central,12,78000,20,62400.0
2025-08-07,P027,Central,10,78000,0,78000.0
2025-08-08,P027,East,16,78000,20,62400.0
2025-08-09,P027,Central,14,78000,0,78000.0
2025-08-10,P027,North,13,78000,5,74100.0
2025-08-11,P027,East,20,78000,10,70200.0
2025-08-12,P027,North,17,78000,15,66300.0
2025-08-13,P027,South,15,78000,0,78000.0
2025-08-14,P027,North,16,78000,15,66300.0
2025-08-15,P027,East,17,78000,15,66300.0
2025-08-16,P027,East,13,78000,10,70200.0
2025-08-17,P027,North,8,78000,5,74100.0
2025-08-18,P027,South,19,78000,0,78000.0
2025-08-19,P027,Central,18,78000,5,74100.0
2025-08-20,P027,South,19,78000,0,78000.0
2025-08-21,P027,South,20,78000,10,70200.0
2025-08-22,P027,North,17,78000,0,78000.0
2025-08-23,P027,Central,13,78000,0,78000.0
2025-08-24,P027,West,10,78000,10,70200.0
2025-08-25,P027,South,19,78000,10,70200.0
2025-08-26,P027,North,16,78000,0,78000.0
2025-08-27,P027,North,20,78000,5,74100.0
2025-08-28,P027,North,13,78000,10,70200.0
2025-08-29,P027,West,17,78000,0,78000.0
2025-08-30,P027,East,14,78000,10,70200.0
2025-08-31,P027,North,12,78000,0,78000.0
2025-09-01,P027,North,15,78000,5,74100.0
2025-09-02,P027,South,13,78000,15,66300.0
2025-09-03,P027,South,14,78000,0,78000.0
2025-09-04,P027,Central,12,78000,0,78000.0
2025-09-05,P027,North,17,78000,0,78000.0
2025-09-06,P027,Central,13,78000,5,74100.0
2025-09-07,P027,South,13,78000,15,66300.0
2025-09-08,P027,South,15,78000,0,78000.0
2025-09-09,P027,East,17,78000,10,70200.0
2025-09-10,P027,South,17,78000,10,70200.0
2025-09-11,P027,Central,20,78000,15,66300.0
2025-09-12,P027,Central,19,78000,5,74100.0
2025-09-13,P027,South,14,78000,20,62400.0
2025-09-14,P027,West,11,78000,5,74100.0
2025-09-15,P027,South,13,78000,5,74100.0
2025-09-16,P027,North,16,78000,5,74100.0
2025-09-17,P027,Central,12,78000,20,62400.0
2025-09-18,P027,South,17,78000,5,74100.0
2025-09-19,P027,East,10,78000,5,74100.0
2025-09-20,P027,West,13,78000,0,78000.0
2025-09-21,P027,West,16,78000,10,70200.0
2025-09-22,P027,North,15,78000,5,74100.0
2025-09-23,P027,West,17,78000,5,74100.0
2025-09-24,P027,South,17,78000,15,66300.0
2025-09-25,P027,South,19,78000,10,70200.0
2025-09-26,P027,North,11,78000,5,74100.0
2025-09-27,P027,West,12,78000,0,78000.0
2025-09-28,P027,North,15,78000,20,62400.0
2025-09-29,P027,West,20,78000,10,70200.0
2025-09-30,P027,West,13,78000,5,74100.0
2025-10-01,P027,North,24,78000,5,74100.0
2025-10-02,P027,West,30,78000,20,62400.0
2025-10-03,P027,West,12,78000,10,70200.0
2025-10-04,P027,Central,18,78000,0,78000.0
2025-10-05,P027,East,18,78000,0,78000.0
2025-10-06,P027,East,25,78000,10,70200.0
2025-10-07,P027,West,24,78000,0,78000.0
2025-10-08,P027,West,20,78000,20,62400.0
2025-10-09,P027,East,17,78000,10,70200.0
2025-10-10,P027,West,22,78000,0,78000.0
2025-10-11,P027,West,17,78000,0,78000.0
2025-10-12,P027,East,22,78000,15,66300.0
2025-10-13,P027,Central,16,78000,15,66300.0
2025-10-14,P027,Central,19,78000,10,70200.0
2025-10-15,P027,South,22,78000,20,62400.0
2025-10-16,P027,North,21,78000,10,70200.0
2025-10-17,P027,West,24,78000,5,74100.0
2025-10-18,P027,North,18,78000,5,74100.0
2025-10-19,P027,North,14,78000,10,70200.0
2025-10-20,P027,North,16,78000,0,78000.0
2025-10-21,P027,South,24,78000,5,74100.0
2025-10-22,P027,South,17,78000,5,74100.0
2025-10-23,P027,West,19,78000,0,78000.0
2025-10-24,P027,North,19,78000,10,70200.0
2025-10-25,P027,East,17,78000,0,78000.0
2025-10-26,P027,Central,19,78000,5,74100.0
2025-10-27,P027,East,16,78000,0,78000.0
2025-10-28,P027,North,20,78000,10,70200.0
2025-10-29,P027,Central,16,78000,5,74100.0
2025-10-30,P027,North,19,78000,5,74100.0
2025-10-31,P027,South,17,78000,5,74100.0
2025-11-01,P027,East,16,78000,5,74100.0
2025-11-02,P027,East,16,78000,15,66300.0
2025-11-03,P027,South,10,78000,10,70200.0
2025-11-04,P027,East,14,78000,5,74100.0
2025-11-05,P027,North,27,78000,5,74100.0
2025-11-06,P027,West,21,78000,20,62400.0
2025-11-07,P027,Central,20,78000,5,74100.0
2025-11-08,P027,North,16,78000,20,62400.0
2025-11-09,P027,West,12,78000,20,62400.0
2025-11-10,P027,East,25,78000,5,74100.0
2025-11-11,P027,Central,24,78000,20,62400.0
2025-11-12,P027,North,21,78000,15,66300.0
2025-11-13,P027,West,17,78000,10,70200.0
2025-11-14,P027,North,24,78000,20,62400.0
2025-11-15,P027,East,19,78000,0,78000.0
2025-11-16,P027,South,15,78000,15,66300.0
2025-11-17,P027,South,23,78000,5,74100.0
2025-11-18,P027,West,23,78000,15,66300.0
2025-11-19,P027,South,27,78000,0,78000.0
2025-11-20,P027,Central,19,78000,15,66300.0
2025-11-21,P027,South,27,78000,0,78000.0
2025-11-22,P027,East,16,78000,10,70200.0
2025-11-23,P027,West,16,78000,5,74100.0
2025-11-24,P027,South,11,78000,10,70200.0
2025-11-25,P027,Central,16,78000,0,78000.0
2025-11-26,P027,West,15,78000,10,70200.0
2025-11-27,P027,West,29,78000,10,70200.0
2025-11-28,P027,North,22,78000,0,78000.0
2025-11-29,P027,Central,16,78000,10,70200.0
2025-11-30,P027,North,10,78000,0,78000.0
2025-12-01,P027,North,22,78000,5,74100.0
2025-12-02,P027,West,13,78000,5,74100.0
2025-12-03,P027,Central,14,78000,10,70200.0
2025-12-04,P027,West,18,78000,10,70200.0
2025-12-05,P027,Central,22,78000,0,78000.0
2025-12-06,P027,South,16,78000,10,70200.0
2025-12-07,P027,Central,16,78000,5,74100.0
2025-12-08,P027,North,23,78000,0,78000.0
2025-12-09,P027,South,19,78000,15,66300.0
2025-12-10,P027,South,24,78000,5,74100.0
2025-12-11,P027,West,20,78000,0,78000.0
2025-12-12,P027,West,22,78000,0,78000.0
2025-12-13,P027,South,20,78000,10,70200.0
2025-12-14,P027,South,18,78000,0,78000.0
2025-12-15,P027,South,26,78000,10,70200.0
2025-12-16,P027,Central,20,78000,0,78000.0
2025-12-17,P027,North,24,78000,0,78000.0
2025-12-18,P027,North,16,78000,5,74100.0
2025-12-19,P027,East,20,78000,0,78000.0
2025-12-20,P027,East,21,78000,10,70200.0
2025-12-21,P027,East,22,78000,0,78000.0
2025-12-22,P027,Central,19,78000,15,66300.0
2025-12-23,P027,Central,14,78000,0,78000.0
2025-12-24,P027,West,19,78000,0,78000.0
2025-12-25,P027,West,19,78000,10,70200.0
2025-12-26,P027,Central,24,78000,10,70200.0
2025-12-27,P027,North,18,78000,5,74100.0
2025-12-28,P027,East,16,78000,15,66300.0
2025-12-29,P027,South,18,78000,10,70200.0
2025-12-30,P027,East,21,78000,5,74100.0
2025-12-31,P027,East,14,78000,5,74100.0
2024-01-01,P050,Central,25,48000,0,48000.0
2024-01-02,P050,South,21,48000,5,45600.0
2024-01-03,P050,North,22,48000,10,43200.0
2024-01-04,P050,Central,24,48000,10,43200.0
2024-01-05,P050,North,22,48000,0,48000.0
2024-01-06,P050,Central,18,48000,15,40800.0
2024-01-07,P050,North,22,48000,0,48000.0
2024-01-08,P050,West,18,48000,20,38400.0
2024-01-09,P050,Central,18,48000,10,43200.0
2024-01-10,P050,East,21,48000,0,48000.0
2024-01-11,P050,East,19,48000,5,45600.0
2024-01-12,P050,North,24,48000,0,48000.0
2024-01-13,P050,Central,19,48000,10,43200.0
2024-01-14,P050,Central,10,48000,0,48000.0
2024-01-15,P050,East,29,48000,20,38400.0
2024-01-16,P050,East,17,48000,20,38400.0
2024-01-17,P050,East,26,48000,10,43200.0
2024-01-18,P050,Central,26,48000,0,48000.0
2024-01-19,P050,South,30,48000,0,48000.0
2024-01-20,P050,North,18,48000,0,48000.0
2024-01-21,P050,East,16,48000,5,45600.0
2024-01-22,P050,North,23,48000,5,45600.0
2024-01-23,P050,West,26,48000,0,48000.0
2024-01-24,P050,East,22,48000,0,48000.0
2024-01-25,P050,North,18,48000,15,40800.0
2024-01-26,P050,East,31,48000,10,43200.0
2024-01-27,P050,South,19,48000,10,43200.0
2024-01-28,P050,North,14,48000,0,48000.0
2024-01-29,P050,North,19,48000,20,38400.0
2024-01-30,P050,Central,21,48000,5,45600.0
2024-01-31,P050,West,27,48000,5,45600.0
2024-02-01,P050,East,23,48000,0,48000.0
2024-02-02,P050,North,20,48000,10,43200.0
2024-02-03,P050,North,11,48000,15,40800.0
2024-02-04,P050,South,17,48000,0,48000.0
2024-02-05,P050,South,18,48000,10,43200.0
2024-02-06,P050,East,20,48000,0,48000.0
2024-02-07,P050,South,22,48000,0,48000.0
2024-02-08,P050,East,21,48000,0,48000.0
2024-02-09,P050,South,18,48000,0,48000.0
2024-02-10,P050,West,21,48000,5,45600.0
2024-02-11,P050,North,19,48000,20,38400.0
2024-02-12,P050,Central,28,48000,15,40800.0
2024-02-13,P050,West,18,48000,0,48000.0
2024-02-14,P050,Central,19,48000,0,48000.0
2024-02-15,P050,North,19,48000,0,48000.0
2024-02-16,P050,West,23,48000,15,40800.0
2024-02-17,P050,North,21,48000,0,48000.0
2024-02-18,P050,North,17,48000,5,45600.0
2024-02-19,P050,East,19,48000,20,38400.0
2024-02-20,P050,North,22,48000,5,45600.0
2024-02-21,P050,North,17,48000,15,40800.0
2024-02-22,P050,North,20,48000,20,38400.0
2024-02-23,P050,North,14,48000,0,48000.0
2024-02-24,P050,East,18,48000,10,43200.0
2024-02-25,P050,South,19,48000,20,38400.0
2024-02-26,P050,Central,23,48000,20,38400.0
2024-02-27,P050,North,23,48000,10,43200.0
2024-02-28,P050,North,22,48000,15,40800.0
2024-02-29,P050,East,22,48000,0,48000.0
2024-03-01,P050,South,20,48000,5,45600.0
2024-03-02,P050,North,22,48000,5,45600.0
2024-03-03,P050,North,17,48000,5,45600.0
2024-03-04,P050,North,23,48000,0,48000.0
2024-03-05,P050,Central,17,48000,0,48000.0
2024-03-06,P050,Central,27,48000,0,48000.0
2024-03-07,P050,South,21,48000,0,48000.0
2024-03-08,P050,Central,22,48000,20,38400.0
2024-03-09,P050,West,16,48000,0,48000.0
2024-03-10,P050,West,16,48000,5,45600.0
2024-03-11,P050,South,28,48000,5,45600.0
2024-03-12,P050,North,20,48000,20,38400.0
2024-03-13,P050,South,20,48000,0,48000.0
2024-03-14,P050,South,18,48000,0,48000.0
2024-03-15,P050,East,20,48000,10,43200.0
2024-03-16,P050,West,16,48000,0,48000.0
2024-03-17,P050,Central,17,48000,5,45600.0
2024-03-18,P050,North,22,48000,10,43200.0
2024-03-19,P050,East,26,48000,5,45600.0
2024-03-20,P050,Central,24,48000,10,43200.0
2024-03-21,P050,East,20,48000,5,45600.0
2024-03-22,P050,South,20,48000,0,48000.0
2024-03-23,P050,Central,17,48000,5,45600.0
2024-03-24,P050,West,21,48000,10,43200.0
2024-03-25,P050,West,26,48000,15,40800.0
2024-03-26,P050,West,19,48000,10,43200.0
2024-03-27,P050,East,21,48000,15,40800.0
2024-03-28,P050,West,25,48000,5,45600.0
2024-03-29,P050,Central,18,48000,10,43200.0
2024-03-30,P050,Central,12,48000,5,45600.0
2024-03-31,P050,Central,16,48000,20,38400.0
2024-04-01,P050,South,19,48000,0,48000.0
2024-04-02,P050,West,17,48000,5,45600.0
2024-04-03,P050,Central,17,48000,15,40800.0
2024-04-04,P050,North,19,48000,5,45600.0
2024-04-05,P050,West,16,48000,5,45600.0
2024-04-06,P050,North,12,48000,5,45600.0
2024-04-07,P050,South,10,48000,10,43200.0
2024-04-08,P050,West,19,48000,0,48000.0
2024-04-09,P050,East,13,48000,5,45600.0
2024-04-10,P050,West,18,48000,0,48000.0
2024-04-11,P050,Central,18,48000,5,45600.0
2024-04-12,P050,North,18,48000,15,40800.0
2024-04-13,P050,Central,13,48000,0,48000.0
2024-04-14,P050,South,16,48000,0,48000.0
2024-04-15,P050,West,18,48000,5,45600.0
2024-04-16,P050,East,24,48000,0,48000.0
2024-04-17,P050,East,16,48000,0,48000.0
2024-04-18,P050,East,15,48000,5,45600.0
2024-04-19,P050,East,18,48000,10,43200.0
2024-04-20,P050,South,11,48000,5,45600.0
2024-04-21,P050,North,13,48000,0,48000.0
2024-04-22,P050,South,16,48000,0,48000.0
2024-04-23,P050,East,17,48000,5,45600.0
2024-04-24,P050,South,25,48000,0,48000.0
2024-04-25,P050,West,17,48000,15,40800.0
2024-04-26,P050,West,15,48000,10,43200.0
2024-04-27,P050,South,19,48000,5,45600.0
2024-04-28,P050,West,16,48000,0,48000.0
2024-04-29,P050,North,20,48000,20,38400.0
2024-04-30,P050,East,13,48000,10,43200.0
2024-05-01,P050,Central,20,48000,0,48000.0
2024-05-02,P050,East,17,48000,5,45600.0
2024-05-03,P050,East,15,48000,0,48000.0
2024-05-04,P050,Central,16,48000,10,43200.0
2024-05-05,P050,North,16,48000,0,48000.0
2024-05-06,P050,East,12,48000,5,45600.0
2024-05-07,P050,South,17,48000,10,43200.0
2024-05-08,P050,North,11,48000,0,48000.0
2024-05-09,P050,West,20,48000,0,48000.0
2024-05-10,P050,North,22,48000,0,48000.0
2024-05-11,P050,West,17,48000,15,40800.0
2024-05-12,P050,East,12,48000,10,43200.0
2024-05-13,P050,East,18,48000,10,43200.0
2024-05-14,P050,West,16,48000,10,43200.0
2024-05-15,P050,North,15,48000,5,45600.0
2024-05-16,P050,East,14,48000,20,38400.0
2024-05-17,P050,Central,6,48000,10,43200.0
2024-05-18,P050,East,12,48000,0,48000.0
2024-05-19,P050,South,20,48000,10,43200.0
2024-05-20,P050,North,16,48000,15,40800.0
2024-05-21,P050,West,20,48000,10,43200.0
2024-05-22,P050,Central,17,48000,15,40800.0
2024-05-23,P050,Central,15,48000,5,45600.0
2024-05-24,P050,East,15,48000,15,40800.0
2024-05-25,P050,North,20,48000,5,45600.0
2024-05-26,P050,East,18,48000,15,40800.0
2024-05-27,P050,South,15,48000,0,48000.0
2024-05-28,P050,West,20,48000,10,43200.0
2024-05-29,P050,West,11,48000,10,43200.0
2024-05-30,P050,North,17,48000,0,48000.0
2024-05-31,P050,Central,18,48000,15,40800.0
2024-06-01,P050,South,17,48000,5,45600.0
2024-06-02,P050,South,12,48000,5,45600.0
2024-06-03,P050,East,15,48000,0,48000.0
2024-06-04,P050,East,16,48000,0,48000.0
2024-06-05,P050,Central,25,48000,10,43200.0
2024-06-06,P050,South,14,48000,0,48000.0
2024-06-07,P050,South,13,48000,5,45600.0
2024-06-08,P050,East,12,48000,0,48000.0
2024-06-09,P050,North,16,48000,15,40800.0
2024-06-10,P050,West,20,48000,5,45600.0
2024-06-11,P050,South,13,48000,10,43200.0
2024-06-12,P050,Central,22,48000,0,48000.0
2024-06-13,P050,East,16,48000,5,45600.0
2024-06-14,P050,South,15,48000,0,48000.0
2024-06-15,P050,East,16,48000,10,43200.0
2024-06-16,P050,North,14,48000,0,48000.0
2024-06-17,P050,North,25,48000,20,38400.0
2024-06-18,P050,North,18,48000,0,48000.0
2024-06-19,P050,North,15,48000,0,48000.0
2024-06-20,P050,East,19,48000,5,45600.0
2024-06-21,P050,North,19,48000,0,48000.0
2024-06-22,P050,North,10,48000,10,43200.0
2024-06-23,P050,Central,14,48000,5,45600.0
2024-06-24,P050,North,14,48000,15,40800.0
2024-06-25,P050,North,22,48000,0,48000.0
2024-06-26,P050,North,19,48000,10,43200.0
2024-06-27,P050,Central,18,48000,5,45600.0
2024-06-28,P050,North,12,48000,0,48000.0
2024-06-29,P050,East,15,48000,10,43200.0
2024-06-30,P050,Central,14,48000,10,43200.0
2024-07-01,P050,East,20,48000,20,38400.0
2024-07-02,P050,North,17,48000,0,48000.0
2024-07-03,P050,South,13,48000,5,45600.0
2024-07-04,P050,South,14,48000,20,38400.0
2024-07-05,P050,West,23,48000,10,43200.0
2024-07-06,P050,Central,13,48000,5,45600.0
2024-07-07,P050,Central,14,48000,10,43200.0
2024-07-08,P050,South,13,48000,0,48000.0
2024-07-09,P050,South,24,48000,10,43200.0
2024-07-10,P050,West,17,48000,5,45600.0
2024-07-11,P050,East,14,48000,5,45600.0
2024-07-12,P050,Central,20,48000,5,45600.0
2024-07-13,P050,West,12,48000,0,48000.0
2024-07-14,P050,West,16,48000,20,38400.0
2024-07-15,P050,West,24,48000,15,40800.0
2024-07-16,P050,North,14,48000,20,38400.0
2024-07-17,P050,East,12,48000,10,43200.0
